"id","date","invoices_distribution_types_id","clients_id","invoices_types_id","invoices_status_id","id","products_id","number","price","value",""
"14272","2020-10-20 16:17:00","1","3031","4","1","69130","31558","1.00000","24.95000","24.9500000000",
"14329","2020-11-22 13:11:00","1","3233","4","1","69383","33199","1.00000","24.95000","24.9500000000",
"14354","2020-11-22 22:52:00","3","1125","4","1","69469","13802","1.00000","18.95250","18.9525000000",
"14448","2020-12-02 23:32:00","3","1125","4","1","69492","33207","1.00000","16.10250","16.1025000000",
"14486","2020-11-26 15:15:00","1","2165","4","1","69997","31934","1.00000","22.95000","22.9500000000",
"14579","2020-11-28 12:11:00","1","3304","4","1","70236","33452","1.00000","31.95000","31.9500000000",
"14698","2020-11-30 20:46:00","1","2956","4","1","70715","3603","1.00000","22.99000","22.9900000000",
"14741","2020-12-02 12:36:00","1","3349","4","1","70882","31011","1.00000","24.95000","24.9500000000",
"14805","2020-12-03 16:19:00","1","1343","4","1","71074","23950","1.00000","11.99000","11.9900000000",
"15123","2020-12-10 11:58:00","1","1809","4","1","72617","31380","1.00000","16.99000","16.9900000000",
"15454","2020-12-07 00:38:00","1","131","4","1","71820","32835","1.00000","49.95000","49.9500000000",
"15454","2020-12-07 00:38:00","1","131","4","1","71822","33717","1.00000","30.00000","30.0000000000",
"15454","2020-12-07 00:38:00","1","131","4","1","76399","34006","1.00000","19.99000","19.9900000000",
"15482","2020-12-19 10:51:00","1","3348","4","1","73665","34005","1.00000","36.00000","36.0000000000",
"15701","2021-01-04 12:43:00","1","2631","4","1","74873","9658","1.00000","19.95000","19.9500000000",
"15745","2021-01-11 15:00:00","1","2703","4","1","75080","28863","1.00000","16.95000","16.9500000000",
"15810","2020-12-21 13:30:00","1","2107","4","1","73961","34028","1.00000","12.95000","12.9500000000",
"15810","2020-12-21 13:30:00","1","2107","4","1","73962","34027","1.00000","12.95000","12.9500000000",
"15915","2021-01-22 15:00:00","1","3435","4","1","76575","33982","1.00000","3.00000","3.0000000000",
"15915","2021-01-22 15:00:00","1","3435","4","1","76576","32094","1.00000","1.50000","1.5000000000",
"15915","2021-01-22 15:00:00","1","3435","4","1","76577","32095","1.00000","1.50000","1.5000000000",
"15928","2021-01-23 19:45:00","3","1125","4","1","76623","19627","1.00000","9.95000","9.9500000000",
"15928","2021-01-23 19:45:00","3","1125","4","1","76624","16425","1.00000","12.95000","12.9500000000",
"15928","2021-01-23 19:45:00","3","1125","4","1","76626","22681","1.00000","16.95000","16.9500000000",
"15928","2021-01-23 19:45:00","3","1125","4","1","77449","34482","0.00000","12.95000","0.0000000000",
"15954","2021-01-25 16:35:00","1","244","4","1","77448","34481","0.00000","34.95000","0.0000000000",
"15954","2021-01-25 16:35:00","1","244","4","1","81396","35458","1.00000","29.95000","29.9500000000",
"16025","2021-01-29 15:45:00","3","1125","4","1","78265","34672","1.00000","9.95000","9.9500000000",
"16046","2021-02-01 00:35:00","1","589","4","1","78276","6732","1.00000","19.95000","19.9500000000",
"16061","2021-02-01 13:45:19","3","1125","4","1","78429","165","1.00000","12.95000","12.9500000000",
"16141","2021-02-05 08:45:07","3","1125","4","1","79287","34886","1.00000","29.95000","29.9500000000",
"16147","2021-01-20 15:45:00","3","3678","4","1","76566","34379","1.00000","29.95000","29.9500000000",
"16151","2021-02-11 17:45:00","3","1125","4","1","79222","32518","1.00000","16.10000","16.1000000000",
"16205","2021-02-09 12:24:00","2","1010","4","1","79412","26909","1.00000","13.95000","13.9500000000",
"16205","2021-02-09 12:24:00","2","1010","4","1","79413","4399","1.00000","10.99000","10.9900000000",
"16328","2021-02-13 13:45:08","3","1125","4","1","79967","18416","1.00000","11.99000","11.9900000000",
"16328","2021-02-13 13:45:08","3","1125","4","1","79968","12901","1.00000","14.95000","14.9500000000",
"16343","2021-02-14 14:45:07","3","1125","4","1","80016","8100","3.00000","6.95000","20.8500000000",
"16343","2021-02-14 14:45:07","3","1125","4","1","80017","8101","3.00000","6.95000","20.8500000000",
"16343","2021-02-14 14:45:07","3","1125","4","1","85066","36774","1.00000","5.95000","5.9500000000",
